n_victimas,fact_date,fact_time,comuna,street_type,alt_dir,street_name,cross_name,victim,accused,bike,car,pub_transp,bus,cyclist,severity
1,2019-06-12 00:00:00,18:15:00,3,SD,"Estados Unidos y Rincon 0, Barrio: San Cristobal  , jurisdicción comisaria:  Vecinal 3B",,,SD,SD,SD,SD,SD,SD,x,SD
1,2019-06-12 00:00:00,17:30:00,7,SD,"Fray Cayetano Rodriguez 472, Barrio: Flores  , jurisdicción comisaria:  Vecinal 7C",,,SD,SD,SD,SD,x,SD,SD,SD
3,2019-06-12 00:00:00,17:15:00,12,SD,"Cabildo Av. y Ramallo 0, Barrio: Nuñez  , jurisdicción comisaria:  Vecinal 12A",,,SD,SD,SD,SD,SD,SD,SD,SD
1,2019-06-12 00:00:00,19:20:00,1,SD,"Corrientes Av. y Libertad 0, Barrio: San Nicolas  , jurisdicción comisaria:  Vecinal 1B",,,SD,SD,SD,SD,x,SD,SD,SD
1,2019-06-12 00:00:00,19:40:00,3,SD,"Anchorena, Tomas Manuel De, Dr. 259, Barrio: Balvanera  , jurisdicción comisaria:  Vecinal 3A",,,SD,SD,SD,SD,SD,SD,x,SD
1,2019-06-12 00:00:00,20:00:00,No Especificada,SD,"Av. Thomas y Mariano Acha , Barrio: No Especificada  , jurisdicción comisaria:",,,SD,SD,SD,SD,SD,SD,SD,SD
1,2019-06-12 00:00:00,20:50:00,7,SD,"Curapaligue y Directorio Av. 0, Barrio: Flores  , jurisdicción comisaria:  Vecinal 7B",,,TRANSPORTE PUBLICO,SD,SD,SD,x,SD,SD,SD
1,2019-06-12 00:00:00,18:00:00,No Especificada,SD,"CHARLONE Y MAURE , Barrio: No Especificada  , jurisdicción comisaria:",,,SD,SD,x,SD,SD,SD,SD,SD
1,2019-06-12 00:00:00,23:30:00,6,SD,"Rivadavia Av. y Republica De Indonesia 0, Barrio: Caballito  , jurisdicción comisaria:  Vecinal 6B",,,SD,SD,SD,SD,SD,SD,x,SD
1,2019-06-12 00:00:00,11:30:00,1,SD,"MANZANA 162, ZONA CONTAINERA, VILLA 31BIS , Barrio: Retiro  , jurisdicción comisaria:",,,SD,SD,SD,SD,SD,SD,SD,SD
1,2019-06-12 00:00:00,17:00:00,10,SD,"Paz, Gral. Av. y Autopista Perito Moreno 0, Barrio: Versalles  , jurisdicción comisaria:  Vecinal 10B",,,SD,SD,SD,SD,SD,x,SD,SD
2,2019-06-13 00:00:00,13:40:00,8,SD,"Zelarrayan y De La Torre, Lisandro 0, Barrio: Villa Lugano  , jurisdicción comisaria:  Vecinal 8A",,,SD,SD,SD,SD,SD,SD,SD,SD
3,2019-06-13 00:00:00,00:15:00,4,SD,"Famatina y Taborda, Diogenes 0, Barrio: Parque Patricios  , jurisdicción comisaria:  Vecinal 4A",,,SD,SD,SD,SD,SD,SD,SD,SD
1,2019-06-13 00:00:00,06:20:00,9,SD,"Alberdi, Juan Bautista Av. y Paz, Gral. Av. 0, Barrio: Mataderos Sobre el carril central de AVENIDA GENERAL PAZ , jurisdicción comisaria:  Vecinal 9A",,,SD,SD,SD,SD,SD,SD,SD,SD
1,2019-06-13 00:00:00,06:00:00,9,SD,"De La Torre, Lisandro y Schmidl, Ulrico 0, Barrio: Mataderos  , jurisdicción comisaria:  Vecinal 9A",,,SD,SD,x,SD,SD,SD,SD,SD
1,2019-06-13 00:00:00,05:45:00,10,SD,"Gana y Lascano 0, Barrio: Versalles  , jurisdicción comisaria:  Vecinal 10B",,,MOTO,SD,x,SD,SD,SD,SD,SD
1,2019-06-13 00:00:00,00:00:00,5,SD,"San Juan Av. y Colombres 0, Barrio: Boedo  , jurisdicción comisaria:  Vecinal 5B",,,SD,SD,x,SD,SD,x,x,SD
2,2019-06-13 00:00:00,08:30:00,6,SD,"Acoyte 930, Barrio: Caballito  , jurisdicción comisaria:  Vecinal 6A",,,SD,SD,x,SD,SD,SD,SD,SD
1,2019-06-13 00:00:00,11:00:00,3,SD,"Cochabamba y Alberti 0, Barrio: San Cristobal  , jurisdicción comisaria:  Vecinal 3B",,,SD,SD,SD,SD,SD,x,SD,SD
1,2019-06-13 00:00:00,09:30:00,3,SD,"San Juan Av. y Jujuy Av. 0, Barrio: San Cristobal  , jurisdicción comisaria:  Vecinal 3B",,,SD,SD,x,SD,SD,SD,SD,SD
1,2019-06-13 00:00:00,09:29:00,6,SD,"Gaona Av. 2197, Barrio: Caballito  , jurisdicción comisaria:  Vecinal 6A",,,SD,SD,x,SD,SD,SD,SD,SD
1,2019-06-13 00:00:00,10:45:00,1,SD,"Alem, Leandro N. Av. y Cordoba Av. 0, Barrio: Retiro  , jurisdicción comisaria:  Vecinal 1A",,,SD,SD,SD,SD,x,SD,SD,SD
1,2019-06-13 00:00:00,10:30:00,5,SD,"La Plata Av. 2100, Barrio: Boedo  , jurisdicción comisaria:  Vecinal 5B",,,SD,SD,SD,SD,SD,SD,SD,SD
1,2019-06-13 00:00:00,11:30:00,2,SD,"Rodriguez Peña y Arenales 0, Barrio: Recoleta  , jurisdicción comisaria:  Vecinal 2A",,,SD,SD,x,SD,SD,SD,SD,SD
1,2019-06-13 00:00:00,17:00:00,13,SD,"Del Libertador Av. e Ibera, Barrio: Nuñez  , jurisdicción comisaria:  Vecinal 13B",,,SD,SD,x,SD,SD,SD,SD,SD
1,2019-06-13 00:00:00,14:30:00,5,SD,"Yatay y Bogado 0, Barrio: Almagro  , jurisdicción comisaria:  Vecinal 5A",,,SD,SD,x,SD,SD,SD,SD,SD
1,2019-06-13 00:00:00,15:30:00,2,SD,"Cordoba Av. y Jaures, Jean 0, Barrio: Balvanera  , jurisdicción comisaria:  Vecinal 2B",,,MOTO,SD,x,SD,SD,SD,x,SD
1,2019-06-13 00:00:00,16:35:00,1,SD,"Hornos, Gral. y Brasil 0, Barrio: Constitucion  , jurisdicción comisaria:  Vecinal 1C",,,SD,SD,x,SD,x,SD,x,SD
1,2019-06-13 00:00:00,18:06:00,3,SD,"San Juan Av. 2765, Barrio: San Cristobal  , jurisdicción comisaria:  Vecinal 3B",,,SD,SD,SD,SD,SD,SD,SD,SD
1,2019-06-13 00:00:00,18:20:00,1,SD,"Solis y Republica Bolivariana De Venezuela 0, Barrio: Monserrat  , jurisdicción comisaria:  Vecinal 1B",,,SD,SD,SD,SD,SD,SD,SD,SD
1,2019-06-13 00:00:00,15:45:00,5,SD,"Yrigoyen, Hipolito Av. y Maza 0, Barrio: Almagro  , jurisdicción comisaria:  Vecinal 5A",,,SD,SD,SD,SD,SD,SD,SD,SD
1,2019-06-13 00:00:00,16:30:00,14,SD,"Armenia y Soler 0, Barrio: Palermo  , jurisdicción comisaria:  Vecinal 14A",,,SD,SD,SD,SD,SD,SD,SD,SD
1,2019-06-13 00:00:00,18:28:00,12,SD,"De Los Constituyentes Av. y Olazabal Av. 0, Barrio: Villa Pueyrredon  , jurisdicción comisaria:  Vecinal 12B",,,SD,SD,SD,SD,SD,SD,SD,SD
1,2019-06-13 00:00:00,15:30:00,14,SD,"Diaz, Cnel. Av. y Las Heras General Av. 0, Barrio: Palermo  , jurisdicción comisaria:  Vecinal 14A",,,MOTO,SD,x,SD,SD,SD,SD,SD
1,2019-06-13 00:00:00,19:15:00,15,SD,"San Martin Av. y Oroño, Nicasio 0, Barrio: Paternal  , jurisdicción comisaria:  Vecinal 15A",,,SD,SD,SD,SD,SD,SD,x,SD
1,2019-06-13 00:00:00,20:45:00,9,SD,"Gordillo, Timoteo y Patron 0, Barrio: Liniers  , jurisdicción comisaria:  Vecinal 9B",,,MOTO,SD,x,SD,SD,SD,SD,SD
1,2019-06-13 00:00:00,23:22:00,9,SD,"Ameghino, Florentino, Dr. y Olivera Av. 0, Barrio: Parque Avellaneda  , jurisdicción comisaria:  Vecinal 9C",,,SD,SD,SD,SD,SD,SD,x,SD
1,2019-06-13 00:00:00,22:30:00,8,SD,"Albariño 2744, Barrio: Villa Lugano  , jurisdicción comisaria:  Vecinal 8A",,,SD,SD,x,SD,SD,SD,SD,SD
1,2019-06-13 00:00:00,22:28:00,15,SD,"Alvarez Jonte y San Martin Av. 0, Barrio: Paternal  , jurisdicción comisaria:  Vecinal 15A",,,SD,SD,SD,SD,x,SD,SD,SD
1,2019-06-13 00:00:00,15:00:00,15,SD,"Marechal, Leopoldo y Gandhi, Mahatma 0, Barrio: Villa Crespo  , jurisdicción comisaria:  Vecinal 15B",,,SD,SD,SD,SD,SD,SD,SD,SD
1,2019-06-14 00:00:00,05:20:00,9,SD,"Cardenas, Cnel. Av. y Suarez, Justo Antonio 0, Barrio: Mataderos  , jurisdicción comisaria:  Vecinal 9A",,,SD,SD,SD,SD,x,SD,SD,SD
1,2019-06-14 00:00:00,07:35:00,15,SD,"Artigas, Jose Gervasio, Gral. y Carril, Salvador Maria Del Av. 0, Barrio: Agronomia  , jurisdicción comisaria:  Vecinal 15C",,,SD,SD,SD,SD,SD,SD,SD,SD
1,2019-06-14 00:00:00,07:30:00,9,SD,"Paz, Gral. Av. y Chavez, Jorge 0, Barrio: Liniers  , jurisdicción comisaria:  Vecinal 9B",,,MOTO,SD,x,SD,SD,SD,SD,SD
1,2019-06-14 00:00:00,07:55:00,13,SD,"Del Libertador Av. 6250, Barrio: Belgrano  , jurisdicción comisaria:  Vecinal 13A",,,MOTO,SD,x,SD,SD,SD,SD,SD
2,2019-06-14 00:00:00,10:20:00,8,SD,"Soldado De La Frontera Av. y Costamagna, Santiago 0, Barrio: Villa Lugano  , jurisdicción comisaria:  Vecinal 8C",,,SD,SD,SD,SD,SD,SD,SD,SD
1,2019-06-14 00:00:00,06:15:00,1,SD,"Madero, Eduardo Av. y Viamonte 0, Barrio: Puerto Madero  , jurisdicción comisaria:  Vecinal 1E",,,SD,SD,SD,SD,SD,SD,SD,SD
1,2019-06-14 00:00:00,10:50:00,15,SD,"Warnes Av. y Dickman, Adolfo, Dr. 0, Barrio: Chacarita  , jurisdicción comisaria:  Vecinal 15A",,,SD,SD,x,SD,SD,SD,SD,SD
1,2019-06-14 00:00:00,09:30:00,15,SD,"De Los Incas Av. y Torrent 0, Barrio: Parque Chas  , jurisdicción comisaria:  Vecinal 15C",,,SD,SD,x,SD,SD,SD,SD,SD
1,2019-06-14 00:00:00,13:00:00,4,SD,"Olavarria 232, Barrio: Boca  , jurisdicción comisaria:  Vecinal 4C",,,SD,SD,SD,SD,x,SD,SD,SD
1,2019-06-14 00:00:00,09:30:00,1,SD,"Antartida Argentina Av. 1480, Barrio: Retiro (VÍA PUBLICA) , jurisdicción comisaria:  Vecinal 1A",,,SD,SD,x,SD,x,SD,SD,SD
1,2019-06-14 00:00:00,10:50:00,7,SD,"Avenida 25 de Mayo y Av. lafuente mano al centro  , Barrio: Flores  , jurisdicción comisaria:",,,SD,SD,x,SD,SD,x,SD,SD
1,2019-06-14 00:00:00,12:05:00,15,SD,"Forest Av. y Maure 0, Barrio: Chacarita  , jurisdicción comisaria:  Vecinal 15A",,,SD,SD,SD,SD,SD,SD,SD,SD
1,2019-06-14 00:00:00,11:45:00,13,SD,"Olazabal y Migueletes 0, Barrio: Belgrano VIA PUBLICA , jurisdicción comisaria:  Vecinal 13A",,,SD,SD,SD,SD,SD,SD,x,SD
2,2019-06-14 00:00:00,13:10:00,8,SD,"Basualdo y Echeandia 0, Barrio: Villa Lugano  , jurisdicción comisaria:  Vecinal 8A",,,SD,SD,SD,SD,SD,SD,SD,SD
1,2019-06-14 00:00:00,07:48:00,9,SD,"Alberdi, Juan Bautista Av. y Pilar 0, Barrio: Mataderos  , jurisdicción comisaria:  Vecinal 9A",,,TRANSPORTE PUBLICO,SD,SD,SD,x,SD,SD,SD
1,2019-06-14 00:00:00,13:40:00,15,SD,"Corrientes Av. y Dorrego Av. 0, Barrio: Chacarita  , jurisdicción comisaria:  Vecinal 15A",,,MOTO,SD,x,SD,SD,SD,SD,SD
1,2019-06-14 00:00:00,12:00:00,2,SD,"Las Heras General Av. 2700, Barrio: Recoleta  , jurisdicción comisaria:  Vecinal 2A",,,MOTO,SD,x,SD,SD,SD,x,SD
2,2019-06-14 00:00:00,13:20:00,1,SD,"Salta y Chile 0, Barrio: Monserrat  , jurisdicción comisaria:  Vecinal 1B",,,SD,SD,SD,SD,SD,SD,SD,SD
1,2019-06-14 00:00:00,14:40:00,3,SD,"Callao Av. y Lavalle 0, Barrio: San Nicolas  , jurisdicción comisaria:  Vecinal 3A",,,SD,SD,x,SD,SD,SD,SD,SD
1,2019-06-14 00:00:00,18:29:00,15,SD,"Scalabrini Ortiz, Raul Av. 1073, Barrio: Villa Crespo  , jurisdicción comisaria:  Vecinal 15B",,,AUTO,SD,SD,SD,x,SD,SD,SD
1,2019-06-14 00:00:00,17:30:00,12,SD,"Superi y Deheza 0, Barrio: Saavedra  , jurisdicción comisaria:  Vecinal 12A",,,SD,SD,SD,SD,SD,SD,x,SD
1,2019-06-14 00:00:00,21:00:00,8,SD,"27 De Febrero Av. y Paz, Gral. Av. 0, Barrio: Villa Riachuelo  , jurisdicción comisaria:  Vecinal 8C",,,SD,SD,SD,SD,SD,SD,SD,SD
1,2019-06-14 00:00:00,19:15:00,3,SD,"Uriburu Jose E., Pres. 465, Barrio: Balvanera  , jurisdicción comisaria:  Vecinal 3A",,,SD,SD,x,SD,SD,SD,SD,SD
1,2019-06-14 00:00:00,08:00:00,10,SD,"Bermudez y Gonzalez, Elpidio 0, Barrio: Monte Castro  , jurisdicción comisaria:  Vecinal 10A",,,SD,SD,SD,SD,SD,SD,x,SD
1,2019-06-14 00:00:00,16:30:00,7,SD,"Goyena, Pedro Av. 1775, Barrio: Flores  , jurisdicción comisaria:  Vecinal 7C",,,MOTO,SD,x,SD,SD,SD,SD,SD
1,2019-06-14 00:00:00,08:55:00,12,SD,"Paz, Gral. Av. y De Los Constituyentes Av. 0, Barrio: Villa Pueyrredon  , jurisdicción comisaria:  Vecinal 12B",,,SD,SD,SD,SD,SD,SD,SD,SD
3,2019-06-15 00:00:00,23:30:00,1,SD,"Manso Juana y Guemes, Macacha 0, Barrio: Puerto Madero  , jurisdicción comisaria:  Vecinal 1E",,,AUTO,SD,SD,x,SD,SD,SD,SD
4,2019-06-15 00:00:00,08:00:00,4,SD,"Brown, Alte. Av. 600, Barrio: Boca  , jurisdicción comisaria:  Vecinal 4C",,,SD,SD,SD,SD,SD,SD,SD,SD
1,2019-06-15 00:00:00,06:50:00,14,SD,"Aeroparque Jorge Newbery (CABA), Barrio: Palermo  , jurisdicción comisaria:  Vecinal 14C",,,SD,SD,SD,SD,SD,SD,SD,SD
1,2019-06-15 00:00:00,08:30:00,13,SD,"Cabildo Av. e Ibera, Barrio: Nuñez  , jurisdicción comisaria:  Vecinal 13B",,,SD,SD,SD,SD,x,SD,SD,SD
1,2019-06-15 00:00:00,11:24:00,1,SD,"Santiago Del Estero y Brasil 0, Barrio: Constitucion  , jurisdicción comisaria:  Vecinal 1C",,,SD,SD,SD,SD,SD,SD,SD,SD
1,2019-06-15 00:00:00,10:15:00,1,SD,"Piedras y De Mayo Av. 0, Barrio: Monserrat  , jurisdicción comisaria:  Vecinal 1D",,,PEATON,SD,SD,SD,SD,SD,SD,SD
1,2019-06-15 00:00:00,11:10:00,11,SD,"Gaona Av. y Artigas, Jose Gervasio, Gral. 0, Barrio: Villa Gral. Mitre  , jurisdicción comisaria:  Vecinal 11A",,,SD,SD,SD,SD,SD,SD,SD,SD
1,2019-06-15 00:00:00,09:40:00,3,SD,"Misiones y Yrigoyen, Hipolito 0, Barrio: Balvanera  , jurisdicción comisaria:  Vecinal 3A",,,SD,SD,SD,SD,SD,SD,SD,SD
2,2019-06-15 00:00:00,10:20:00,12,SD,"Balbin, Ricardo, Dr. Av. e Ibera, Barrio: Coghlan  , jurisdicción comisaria:  Vecinal 12C",,,SD,SD,SD,SD,SD,SD,SD,SD
1,2019-06-15 00:00:00,15:45:00,14,SD,"Honduras Av. 3714, Barrio: Palermo  , jurisdicción comisaria:  Vecinal 14A",,,SD,SD,SD,SD,SD,SD,SD,SD
1,2019-06-15 00:00:00,16:45:00,9,SD,"Alberdi, Juan Bautista Av. y Cosquin 0, Barrio: Mataderos  , jurisdicción comisaria:  Vecinal 9A",,,SD,SD,SD,SD,SD,SD,SD,SD
2,2019-06-15 00:00:00,14:40:00,3,SD,"Rivadavia Av. y Paso 0, Barrio: Balvanera  , jurisdicción comisaria:  Vecinal 3A",,,SD,SD,SD,SD,SD,SD,SD,SD
3,2019-06-15 00:00:00,16:05:00,15,SD,"Belaustegui, Luis, Dr. y Cucha Cucha 0, Barrio: Villa Crespo  , jurisdicción comisaria:  Vecinal 15B",,,SD,SD,SD,SD,SD,SD,SD,SD
1,2019-06-15 00:00:00,17:40:00,4,SD,"Regimiento De Patricios Av. 50, Barrio: Boca  , jurisdicción comisaria:  Vecinal 4C",,,SD,SD,x,SD,SD,SD,x,SD
1,2019-06-15 00:00:00,17:30:00,1,SD,"Santa Fe Av. y 9 De Julio Av. 0, Barrio: Retiro  , jurisdicción comisaria:  Vecinal 1A",,,SD,SD,SD,SD,x,SD,SD,SD
1,2019-06-15 00:00:00,18:40:00,3,SD,"Cordoba Av. 2140, Barrio: Balvanera  , jurisdicción comisaria:  Vecinal 3A",,,SD,SD,SD,SD,SD,SD,SD,SD
1,2019-06-15 00:00:00,21:00:00,4,SD,"Erezcano Av. y 27 De Febrero Av. 0, Barrio: Nueva Pompeya  , jurisdicción comisaria:  Vecinal 4B",,,MOTO,SD,x,SD,SD,SD,SD,SD
1,2019-06-15 00:00:00,21:40:00,10,SD,"Sanabria y Garcia, Juan Agustin 0, Barrio: Floresta  , jurisdicción comisaria:  Vecinal 10A",,,MOTO,SD,x,SD,SD,SD,SD,SD
1,2019-06-15 00:00:00,00:00:00,3,SD,"San Juan Av. y Alberti 0, Barrio: San Cristobal  , jurisdicción comisaria:  Vecinal 3B",,,AUTO,SD,SD,x,SD,SD,SD,SD
1,2019-06-15 00:00:00,10:00:00,4,SD,"Iriarte, Gral. Av. e Iguazu, Barrio: Nueva Pompeya  , jurisdicción comisaria:  Vecinal 4B",,,SD,SD,SD,SD,SD,SD,SD,SD
1,2019-06-15 00:00:00,13:30:00,8,SD,"ROCA, CNEL. AV. 4515, Barrio: Villa Lugano  , jurisdicción comisaria:  Vecinal 8C",,,SD,SD,SD,SD,x,SD,SD,SD
1,2019-06-15 00:00:00,08:30:00,1,SD,"Belgrano Av. e Irigoyen, Bernardo De, Barrio: Monserrat  , jurisdicción comisaria:  Vecinal 1B",,,SD,SD,SD,SD,SD,SD,SD,SD
1,2019-06-16 00:00:00,22:35:00,11,SD,"Helguera y Sastre, Marcos 0, Barrio: Villa Del Parque  , jurisdicción comisaria:  Vecinal 11A",,,SD,SD,x,SD,SD,SD,SD,SD
1,2019-06-16 00:00:00,00:05:00,13,SD,"Cantilo, Int. y Paz, Gral. Av. 0, Barrio: Nuñez  , jurisdicción comisaria:  Vecinal 13B",,,SD,SD,x,SD,SD,SD,SD,SD
1,2019-06-16 00:00:00,01:50:00,6,SD,"Pujol y Tres Arroyos 0, Barrio: Caballito  , jurisdicción comisaria:  Vecinal 6A",,,SD,SD,x,SD,SD,SD,SD,SD
1,2019-06-16 00:00:00,05:00:00,3,SD,"Corrientes Av. y Azcuenaga 0, Barrio: Balvanera  , jurisdicción comisaria:  Vecinal 3A",,,SD,SD,x,SD,SD,SD,x,SD
1,2019-06-16 00:00:00,06:20:00,1,SD,"9 De Julio Av. y Sarmiento 0, Barrio: San Nicolas  , jurisdicción comisaria:  Vecinal 1B",,,SD,SD,x,SD,SD,SD,SD,SD
1,2019-06-16 00:00:00,09:15:00,1,SD,"Cerrito y Tucuman 0, Barrio: San Nicolas  , jurisdicción comisaria:  Vecinal 1B",,,SD,SD,SD,SD,SD,SD,SD,SD
2,2019-06-16 00:00:00,12:40:00,13,SD,"Alvarez Thomas Av. 1057, Barrio: Colegiales  , jurisdicción comisaria:  Vecinal 13C",,,SD,SD,SD,SD,x,SD,SD,SD
1,2019-06-16 00:00:00,08:15:00,9,SD,"Directorio Av. y Larrazabal 0, Barrio: Mataderos  , jurisdicción comisaria:  Vecinal 9A",,,SD,SD,SD,SD,x,SD,SD,SD
1,2019-06-16 00:00:00,12:30:00,2,SD,"Rodriguez Peña y Juncal 0, Barrio: Recoleta  , jurisdicción comisaria:  Vecinal 2A",,,SD,SD,SD,SD,x,SD,SD,SD
1,2019-06-16 00:00:00,06:40:00,4,SD,"Saenz Av. y Luppi, Abraham J. 0, Barrio: Nueva Pompeya  , jurisdicción comisaria:  Vecinal 4B",,,SD,SD,x,SD,SD,SD,SD,SD
1,2019-06-16 00:00:00,15:00:00,11,SD,"Justo, Juan B. Av. y San Nicolas 0, Barrio: Villa Santa Rita  , jurisdicción comisaria:  Vecinal 11A",,,AUTO,SD,SD,x,SD,SD,SD,SD
1,2019-06-16 00:00:00,14:18:00,3,SD,"Entre Rios Av. y Mexico 0, Barrio: Balvanera  , jurisdicción comisaria:  Vecinal 3B",,,SD,SD,SD,SD,SD,SD,SD,SD
1,2019-06-16 00:00:00,09:30:00,7,SD,"Rivadavia Av. y Granaderos 0, Barrio: Flores  , jurisdicción comisaria:  Vecinal 7C",,,SD,SD,SD,SD,SD,SD,SD,SD
1,2019-06-16 00:00:00,18:30:00,5,SD,"Sarmiento 4508, Barrio: Almagro  , jurisdicción comisaria:  Vecinal 5A",,,PEATON,SD,SD,SD,SD,SD,SD,SD
1,2019-06-16 00:00:00,21:20:00,11,SD,"Fernandez De Enciso y Habana 0, Barrio: Villa Devoto  , jurisdicción comisaria:  Vecinal 11B",,,SD,SD,x,SD,SD,SD,SD,SD
1,2019-06-16 00:00:00,21:00:00,4,SD,"La Plata Av. 2400, Barrio: Nueva Pompeya  , jurisdicción comisaria:  Vecinal 4B",,,PEATON,SD,SD,SD,SD,SD,SD,SD
1,2019-06-16 00:00:00,18:30:00,2,SD,"Alvear, Marcelo T. De 2400, Barrio: Recoleta SANATORIO INSTITUTO DEL DIAGNOSTICO , jurisdicción comisaria:  Vecinal 2B",,,SD,SD,SD,SD,SD,SD,SD,SD
1,2019-06-16 00:00:00,22:15:00,5,SD,"Boedo Av. y Garay, Juan De Av. 0, Barrio: Boedo  , jurisdicción comisaria:  Vecinal 5B",,,SD,SD,SD,SD,SD,SD,SD,SD
1,2019-06-16 00:00:00,07:30:00,14,SD,"Santa Fe Av. y Godoy Cruz 0, Barrio: Palermo  , jurisdicción comisaria:  Vecinal 14A",,,PEATON,SD,SD,SD,x,SD,SD,SD
1,2019-06-17 00:00:00,03:30:00,12,SD,"Paz, Gral. Av. y Acceso Norte - Panamericana 0, Barrio: Saavedra  , jurisdicción comisaria:  Vecinal 12A",,,AUTO,SD,SD,x,SD,SD,SD,SD
2,2019-06-17 00:00:00,07:02:00,5,SD,"Medrano Av. y Humahuaca 0, Barrio: Almagro  , jurisdicción comisaria:  Vecinal 5A",,,SD,SD,SD,SD,SD,SD,SD,SD
2,2019-06-17 00:00:00,11:20:00,1,SD,"9 De Julio Av. y Moreno 0, Barrio: Monserrat  , jurisdicción comisaria:  Vecinal 1B",,,SD,SD,SD,SD,SD,SD,SD,SD
1,2019-06-17 00:00:00,13:00:00,6,SD,"Rivadavia Av. y Senillosa 0, Barrio: Caballito  , jurisdicción comisaria:  Vecinal 6B",,,PEATON,SD,SD,SD,SD,SD,SD,SD
1,2019-06-17 00:00:00,13:30:00,1,SD,"Independencia Av. y Balcarce 0, Barrio: San Telmo  , jurisdicción comisaria:  Vecinal 1E",,,SD,SD,SD,SD,SD,SD,SD,SD
1,2019-06-17 00:00:00,15:50:00,6,SD,"Mitre, Emilio y Alberdi, Juan Bautista Av. 0, Barrio: Caballito  , jurisdicción comisaria:  Vecinal 6B",,,AUTO,SD,SD,SD,SD,SD,x,SD
1,2019-06-17 00:00:00,15:30:00,14,SD,"Gurruchaga 1412, Barrio: Palermo VIA PUBLICA , jurisdicción comisaria:  Vecinal 14A",,,SD,SD,x,SD,SD,SD,SD,SD
1,2019-06-17 00:00:00,15:00:00,11,SD,"Bufano, Alfredo R. y Carranza, Adolfo P. 0, Barrio: Villa Del Parque  , jurisdicción comisaria:  Vecinal 11A",,,SD,SD,SD,SD,SD,SD,SD,SD
1,2019-06-17 00:00:00,14:50:00,6,SD,"Acoyte Av. 595, Barrio: Caballito  , jurisdicción comisaria:  Vecinal 6A",,,SD,SD,SD,SD,SD,SD,SD,SD
1,2019-06-17 00:00:00,15:35:00,3,SD,"Viamonte y Pasteur 0, Barrio: Balvanera  , jurisdicción comisaria:  Vecinal 3A",,,SD,SD,SD,SD,x,SD,SD,SD
1,2019-06-17 00:00:00,17:05:00,4,SD,"Herrera e Iriarte, Gral., Barrio: Barracas  , jurisdicción comisaria:  Vecinal 4D",,,SD,SD,SD,SD,SD,SD,SD,SD
1,2019-06-17 00:00:00,17:00:00,2,SD,"Rodriguez Peña y Santa Fe Av. 0, Barrio: Recoleta  , jurisdicción comisaria:  Vecinal 2B",,,SD,SD,SD,SD,x,SD,SD,SD
3,2019-06-17 00:00:00,17:55:00,3,SD,"Rivadavia Av. y Aguero 0, Barrio: Balvanera  , jurisdicción comisaria:  Vecinal 3A",,,SD,SD,SD,SD,SD,SD,SD,SD
1,2019-06-17 00:00:00,19:40:00,14,SD,"Lacroze, Federico Av. y 3 De Febrero 0, Barrio: Palermo  , jurisdicción comisaria:  Vecinal 14B",,,MOTO,SD,x,SD,SD,SD,x,SD
1,2019-06-17 00:00:00,14:45:00,11,SD,"Nazca Av. 2928, Barrio: Villa Del Parque  , jurisdicción comisaria:  Vecinal 11B",,,SD,SD,SD,SD,SD,SD,SD,SD
1,2019-06-17 00:00:00,21:00:00,7,SD,"Avellaneda Av. y Cuenca 0, Barrio: Floresta  , jurisdicción comisaria:  Vecinal 7C",,,SD,SD,SD,SD,SD,SD,SD,SD
1,2019-06-17 00:00:00,23:32:00,3,SD,"Sarmiento y Azcuenaga 0, Barrio: Balvanera  , jurisdicción comisaria:  Vecinal 3A",,,SD,SD,x,SD,SD,SD,SD,SD
1,2019-06-17 00:00:00,23:30:00,3,SD,"Rivadavia Av. y La Rioja 0, Barrio: Balvanera  , jurisdicción comisaria:  Vecinal 3A",,,SD,SD,SD,SD,SD,SD,SD,SD
1,2019-06-17 00:00:00,05:10:00,3,SD,"Belgrano Av. y Entre Rios Av. 0, Barrio: Monserrat  , jurisdicción comisaria:  Vecinal 3B",,,SD,SD,SD,SD,SD,SD,SD,SD
1,2019-06-18 00:00:00,21:00:00,14,SD,"Bullrich, Int. Av. y Del Libertador Av. 0, Barrio: Palermo  , jurisdicción comisaria:  Vecinal 14C",,,CICLISTA,SD,x,SD,SD,SD,x,SD
1,2019-06-18 00:00:00,21:55:00,1,SD,"Sarmiento 1187, Barrio: San Nicolas  , jurisdicción comisaria:  Vecinal 1B",,,SD,SD,SD,SD,SD,x,SD,SD
1,2019-06-18 00:00:00,14:00:00,1,SD,"Cordoba Av. y Alem, Leandro N. Av. 0, Barrio: Retiro  , jurisdicción comisaria:  Vecinal 1A",,,SD,SD,x,SD,SD,SD,SD,SD
1,2019-06-18 00:00:00,01:30:00,1,SD,"Pellegrini, Carlos y Sarmiento 0, Barrio: San Nicolas  , jurisdicción comisaria:  Vecinal 1B",,,SD,SD,SD,SD,SD,SD,SD,SD
1,2019-06-18 00:00:00,01:19:00,4,SD,"Iriarte, Gral. Av. 3750, Barrio: Barracas  , jurisdicción comisaria:  Vecinal 4D",,,SD,SD,x,SD,SD,SD,SD,SD
1,2019-06-18 00:00:00,08:06:00,9,SD,"Larrazabal y Garzon, Eugenio, Gral. Av. 0, Barrio: Mataderos  , jurisdicción comisaria:  Vecinal 9A",,,SD,SD,SD,SD,SD,SD,SD,SD
